e,n,v
40,24,24
35,34,31
29,44,37
24,54,43
18,63,49
13,73,41
7,83,33
2,93,25
-4,83,17
-9,73,9
-15,63,1
-1,54,-7
13,44,-15
26,34,-10
40,24,-5
54,14,0
55,3,5
56,-7,10
58,-17,15
59,-28,20
60,-38,24
62,-49,29
63,-43,25
64,-38,21
65,-32,17
67,-27,13
68,-21,9
69,-16,5
71,-10,1
72,-5,-3
73,1,-7
71,6,-11
68,12,-15
66,17,0
63,23,15
61,28,29
59,34,44
56,39,59
54,33,73
51,28,70
49,22,68
46,17,65
44,11,62
42,6,60
39,0,57
37,-5,54
34,-10,51
20,-15,49
7,-20,46
-7,-24,43
-21,-31,40
-35,-37,38
-49,-44,35
-48,-50,32
-48,-57,29
-47,-63,29
-47,-60,28
-46,-56,27
-46,-52,27
-45,-49,26
-45,-45,25
-44,-42,24
-44,-38,15
-39,-34,6
-34,-31,-3
-29,-27,-12
-24,-23,-21
-20,-20,-31
-15,-16,-40
-10,-12,-49
-5,-9,-33
0,-5,-17
5,-8,-1
-19,-10,15
-42,-13,31
-65,-16,47
-89,-19,63
-112,-21,61
-100,-24,58
-87,-27,55
-74,-30,52
-62,-32,50
-49,-35,47
-36,-38,44
-23,-41,42
-11,-43,39
2,-46,36
15,-49,33
11,-44,31
7,-40,28
4,-36,25
0,-31,22
-4,-27,20
-7,-22,21
-11,-18,23
-15,-14,25
-18,-9,27
-22,-5,29
-26,-5,31
-29,-5,32
-33,-5,34
-37,-5,36
-40,-5,38
-44,-5,40
-41,-2,42
-38,1,43
-35,4,45
-32,7,47
-29,10,49
-26,9,41
-23,9,34
-20,8,26
-17,7,19
-14,7,11
-11,6,4
-8,5,-4
-5,5,-12
-4,7,-19
-2,9,-27
-1,11,-34
0,13,-36
1,15,-37
2,17,-39
4,20,-41
5,22,-42
6,24,-44
7,26,-35
9,28,-26
10,30,-18
11,32,-9
12,34,0
13,32,9
15,29,18
10,27,26
5,24,35
1,22,44
-4,20,41
-8,17,37
-13,15,34
-17,12,30
-22,10,27
-27,7,23
-31,5,20
-36,2,17
-40,0,13
-45,-2,10
-49,-5,13
-54,-4,15
-59,-4,18
-48,-3,21
-38,-2,24
-28,-2,27
-18,-1,29
-8,-1,24
3,0,20
13,1,15
23,1,10
33,2,5
44,2,0
54,3,-5
43,4,-10
33,4,-15
22,5,-20
11,3,-24
1,1,-29
-10,-1,-26
-9,-3,-23
-9,-5,-20
-9,-7,-17
-9,-9,-14
-8,-11,-11
-8,-13,-8
-8,-15,-5
-7,-12,-2
-7,-10,1
-7,-8,4
-6,-6,7
-6,-3,10
-6,-1,7
-5,1,4
-5,3,2
-5,6,-1
-13,8,-4
-22,10,-7
-30,12,-9
-38,15,-12
-47,16,-15
-55,17,-18
-63,18,-20
-58,20,-23
-52,21,-26
-46,22,-29
-40,23,-31
-34,24,-34
-28,26,-31
-22,27,-29
-16,28,-26
-10,29,-23
-20,31,-20
-31,32,-18
-41,33,-15
-52,34,-12
-62,23,-9
-73,12,-7
-83,2,-4
-75,-9,-1
-67,-20,2
-58,-31,4
-50,-42,7
-42,-53,10
-34,-63,8
-25,-57,6
-17,-51,4
-9,-45,3
-1,-39,1
8,-33,-1
16,-27,-3
24,-21,-4
32,-15,-6
41,-9,-8
49,-2,-10
43,4,-11
38,10,-12
32,16,-13
27,22,-13
21,28,-14
16,34,-15
10,34,-16
5,34,-17
-1,34,-18
-6,34,-19
-12,34,-20
-17,34,-21
-23,34,-22
-28,34,-23
-34,34,-23
-39,34,-24
-43,34,-23
-47,34,-21
-50,34,-19
-54,34,-17
-58,34,-15
-62,34,-13
-66,34,-12
-69,34,-10
-73,34,-8
-66,34,-6
-59,34,-4
-52,34,-2
-45,34,-1
-38,34,1
-31,34,3
-24,34,5
-17,34,5
-10,34,5
-8,34,5
-5,34,5
-3,34,5
-1,34,5
1,33,5
3,31,5
5,30,5
7,28,5
9,27,5
12,25,5
14,23,5
16,22,5
18,20,5
20,19,5
22,17,7
24,16,9
18,14,10
12,13,12
6,11,14
0,10,16
-12,9,18
-24,8,20
-37,7,19
-49,6,18
-61,5,18
-73,4,17
-55,3,16
-37,2,16
-19,2,15
-1,1,15
17,0,14
36,-1,13
54,-2,13
49,-3,12
44,-4,12
39,-5,11
34,-5,10
29,-5,10
24,-6,11
20,-6,12
15,-6,13
10,-7,13
5,-7,14
0,-7,15
-5,-8,16
-10,-8,17
-15,-8,18
-20,-9,19
-24,-9,20
-20,-9,21
-16,-9,22
-12,-10,23
-8,-2,23
-4,5,24
0,12,22
-10,20,20
-20,27,18
-29,34,16
-39,29,14
-49,24,11
-59,20,9
-68,15,7
-44,10,5
-20,5,3
5,0,1
29,-5,-1
54,-10,-2
52,-15,-4
51,-20,-6
50,-24,-8
49,-29,-10
48,-34,-12
46,-39,-13
45,-44,-15
44,-43,-17
43,-42,-19
42,-42,-21
40,-41,-23
39,-40,-24
38,-39,-21
37,-39,-17
35,-38,-13
34,-37,-9
31,-36,-5
28,-36,-2
25,-35,2
22,-34,6
19,-34,10
16,-33,10
12,-32,10
9,-32,10
6,-31,10
3,-31,10
0,-30,10
6,-29,10
12,-28,10
18,-26,10
24,-24,10
30,-23,7
36,-21,4
42,-20,2
48,-18,-1
54,-16,-4
52,-15,-7
50,-13,-9
49,-11,-12
47,-10,-15
46,-11,-18
44,-12,-20
42,-13,-23
41,-15,-26
39,-16,-29
37,-17,-31
36,-18,-34
34,-20,-28
33,-21,-23
31,-22,-17
29,-23,-11
28,-24,-6
26,-26,0
25,-27,6
23,-28,11
22,-29,17
20,-39,23
19,-49,28
17,-59,34
16,-68,31
14,-78,27
13,-72,24
11,-66,20
9,-60,17
8,-54,13
6,-48,10
5,-42,4
5,-35,-1
6,-29,-7
7,-23,-13
7,-17,-18
8,-11,-24
9,-5,-29
9,1,-28
10,7,-26
10,13,-25
11,20,-23
12,20,-22
12,20,-20
13,20,-19
13,20,-17
14,20,-16
15,20,-14
13,20,-13
11,20,-11
10,20,-9
8,20,-8
7,20,-6
5,20,-5
-1,20,1
-7,20,6
-12,14,11
-18,8,17
-24,2,22
-29,-4,28
-28,-10,33
-27,-16,39
-26,-22,44
-25,-28,41
-24,-34,37
-15,-37,34
-6,-40,31
3,-43,27
12,-46,24
21,-49,20
31,-45,17
40,-41,14
49,-38,10
49,-34,7
50,-30,4
50,-26,0
51,-23,-3
51,-19,-6
52,-15,-10
52,-11,-7
53,-8,-5
53,-4,-2
54,0,0
54,15,0
39,24,0
38,29,0
36,34,-1
34,39,-1
33,44,-1
31,49,-2
30,54,-2
28,59,-2
27,63,-2
25,68,-3
24,61,-3
22,54,-3
21,47,-4
19,40,-4
18,33,-4
16,26,-5
15,18,-5
11,11,-4
8,4,-3
5,-3,-2
2,-10,-1
-2,-17,0
-5,-24,1
2,-24,2
8,-24,2
15,-24,3
21,-24,4
28,-24,5
34,-24,6
41,-24,7
47,-24,8
54,-19,9
49,-13,10
45,-7,6
40,-1,2
36,5,-1
32,11,-5
27,17,-9
23,22,-12
18,28,-16
14,34,-20
9,39,-13
5,44,-7
-30,49,-1
-65,54,5
-101,59,12
-136,63,18
-171,54,24
-150,44,30
-130,34,36
-110,24,43
-89,15,49
-69,5,45
-48,-5,41
-28,-15,37
-8,-24,33
13,-34,29
33,-44,25
54,-36,21
56,-28,17
59,-20,13
62,-11,9
65,-3,5
67,5,1
70,37,-3
73,68,-7
75,100,-11
78,132,-15
47,146,-12
16,161,-9
-16,176,-6
-47,190,-3
-78,164,0
-72,138,3
-65,112,6
-59,86,9
-52,60,12
-46,34,15
-39,24,16
-63,15,18
-88,5,20
-112,-5,21
-137,-57,23
-161,-110,24
-186,-162,26
-165,-215,28
-144,-205,29
-123,-195,28
-103,-186,27
-82,-176,26
-61,-143,24
-40,-110,23
-20,-77,22
1,-44,21
22,-24,20
43,-5,18
63,15,17
84,34,16
105,57,15
126,79,13
146,102,12
128,124,11
110,146,10
91,135,11
73,124,12
54,113,13
36,102,15
17,91,16
-1,80,17
-20,68,18
-30,59,20
-40,50,21
-50,40,22
-61,31,23
-71,21,24
-81,12,26
-92,3,27
-102,-7,28
-112,-16,29
-105,-26,26
-98,-35,23
-91,-44,20
-84,-54,16
-77,-45,13
-70,-37,10
-63,-28,7
-56,-20,3
-49,-21,0
-42,-23,-3
-35,-25,-7
-28,-27,-10
-21,-29,-5
-14,-22,-1
-7,-15,3
0,-8,7
-9,-1,12
-18,6,16
-27,13,20
-36,20,24
-45,27,21
-54,34,18
-63,29,15
-63,23,12
-62,17,9
-61,12,6
-60,6,3
-59,1,0
-58,-5,-3
-57,-8,-6
-56,-11,-9
-55,-14,-12
-54,-17,-15
-40,-20,-18
-26,-31,-21
-12,-42,-24
2,-52,-22
16,-63,-20
30,-35,-18
44,-7,-16
40,21,-14
37,49,-12
33,44,-10
30,38,-8
26,33,-6
23,28,-3
19,23,-1
16,17,1
12,12,3
8,7,5
5,2,5
-15,-4,5
-36,-9,5
-56,-14,5
-76,-20,5
-97,-16,5
-117,-13,5
-109,-10,5
-101,-7,5
-92,-4,5
-84,-1,5
-76,2,5
-68,5,5
-60,8,5
-51,11,5
-43,14,5
-35,17,5
-27,20,6
-18,23,7
-10,26,7
-2,29,8
6,28,9
15,26,9
20,25,10
26,23,8
31,22,7
37,20,5
43,19,3
48,17,2
54,16,0
46,14,-2
38,13,-3
30,11,-5
22,9,-7
14,8,-8
6,6,-10
-2,5,-10
-10,-3,-11
-10,-10,-12
-10,-18,-12
-11,-26,-13
-11,-33,-13
-11,-41,-14
-12,-49,-15
-12,-45,-14
-12,-41,-13
-13,-37,-12
-13,-33,-11
-13,-29,-11
-13,-25,-10
-14,-21,-9
-14,-17,-8
-14,-13,-7
-15,-9,-7
-8,-5,-6
-1,-1,-5
5,3,-5
12,7,-6
19,11,-7
25,15,-7
32,15,-8
39,16,-9
45,17,-9
52,17,-10
59,18,-10
55,19,-11
52,20,-12
48,11,-12
45,3,-13
42,-5,-13
38,-13,-14
35,-21,-15
31,-29,-15
28,-30,-15
24,-31,-15
22,-32,-15
20,-33,-15
18,-34,-15
16,-35,-15
14,-36,-15
12,-37,-15
9,-38,-15
7,-38,-15
5,-39,-15
3,-40,-15
1,-41,-15
-1,-42,-15
-3,-43,-15
-5,-44,-14
-8,-41,-13
-10,-38,-13
-11,-35,-12
-13,-32,-12
-14,-29,-11
-16,-26,-10
-17,-23,-10
-19,-21,-9
-20,-18,-9
-21,-15,-8
-23,-19,-7
-24,-23,-7
-16,-27,-6
-8,-31,-5
0,-36,-5
8,-40,-2
16,-44,1
24,-40,3
21,-37,6
18,-33,9
14,-29,12
11,-26,14
8,-22,17
4,-18,20
1,-15,23
-2,-11,25
-6,-7,28
-9,-4,31
-13,0,34
-16,4,36
-19,7,39
-23,11,37
-26,15,36
-29,16,34
-23,17,33
-17,18,31
-11,19,29
-5,20,28
1,21,26
7,21,24
13,22,23
20,23,21
26,24,20
32,10,18
38,-5,16
44,-20,15
50,-34,15
56,-49,16
62,-63,16
68,-60,17
65,-56,18
62,-52,18
58,-49,19
55,-45,20
52,-42,21
48,-38,23
45,-34,25
42,-31,27
38,-27,29
35,-23,31
31,-20,32
28,-16,34
25,-12,36
21,-9,38
18,-5,40
15,-4,42
17,-3,43
20,-3,45
22,-2,47
24,-1,49
27,-1,45
29,0,41
32,1,37
34,1,33
37,2,30
39,3,26
42,3,22
44,4,18
46,5,14
49,3,10
51,2,7
54,0,3
46,-1,-1
38,-3,-5
30,-4,-4
22,-6,-3
14,-7,-2
6,-9,-1
-2,-10,0
-10,-12,1
-18,-13,2
-26,-15,3
-34,-16,4
-42,-18,5
-49,-20,6
-57,-14,7
-65,-8,8
-73,-2,9
-73,4,10
-73,10,15
-72,16,21
-72,21,27
-72,27,32
-71,33,38
-71,39,43
-71,45,49
-70,52,46
-70,58,44
-70,64,42
-70,70,39
-69,77,37
-69,83,34
-69,76,32
-68,69,29
-52,62,27
-37,55,24
-21,48,22
-5,41,20
-10,34,17
-15,27,15
-20,20,12
-24,13,10
-29,6,16
-34,-1,23
-39,-8,29
-44,-15,27
-49,-22,24
-46,-29,22
-44,-31,20
-42,-32,17
-39,-33,15
-37,-35,12
-34,-36,10
-32,-38,7
-29,-39,5
-27,-32,5
-24,-26,5
-22,-19,5
-20,-12,5
-17,-5,5
-15,1,5
-12,8,5
-10,15,5
-9,13,5
-7,11,5
-6,9,5
-5,7,5
-4,5,5
-2,4,5
-1,2,6
0,0,7
1,-2,8
2,-4,8
4,-5,9
5,-7,10
6,-9,11
7,-11,12
9,-13,13
10,-15,14
9,-14,15
7,-13,14
6,-12,13
5,-11,12
4,-10,11
2,-9,10
1,-8,9
0,-7,8
2,-6,7
4,-5,6
6,-4,5
8,-3,5
10,-2,4
12,-1,3
14,0,2
16,0,1
18,0,0
20,0,-2
21,0,-5
23,0,-7
25,0,-10
27,0,-12
29,0,-15
19,0,-17
8,0,-20
-2,0,-22
-13,0,-24
-24,0,-27
-34,0,-29
-32,2,-32
-29,4,-34
-27,6,-37
-24,9,-39
-22,11,-39
-20,13,-40
-17,15,-40
-15,17,-40
-12,19,-41
-10,21,-41
-7,23,-41
-5,26,-42
-2,28,-42
0,30,-42
2,32,-42
5,34,-43
2,30,-43
-2,25,-43
-5,20,-44
-8,16,-44
-11,11,-42
-15,7,-40
-11,2,-38
-8,-2,-35
-5,-7,-33
-2,-12,-31
2,-16,-29
5,-21,-27
8,-25,-25
11,-30,-23
15,-34,-20
14,-39,-18
14,-35,-16
14,-31,-14
13,-26,-12
13,-22,-10
13,-18,-10
13,-13,-10
12,-9,-10
12,-5,-10
12,-5,-10
11,-5,-10
11,-6,-10
11,-6,-10
10,-6,-10
10,-7,-10
10,-7,-11
9,-7,-12
9,-8,-13
9,-8,-13
9,-8,-14
8,-9,-15
8,-9,-16
8,-9,-17
7,-9,-18
7,-10,-19
7,-9,-20
6,-9,-21
6,-9,-22
6,-9,-23
5,-8,-23
5,-8,-24
5,-8,-25
5,-7,-25
6,-7,-26
7,-7,-26
7,-6,-26
8,-6,-27
9,-6,-27
9,-5,-28
10,-5,-28
10,-5,-28
11,-3,-29
12,0,-29
12,2,-28
13,4,-26
13,6,-25
14,9,-23
15,11,-22
15,13,-20
15,15,-19
15,18,-17
15,20,-16
15,22,-14
15,24,-13
15,22,-11
15,20,-9
15,18,-8
15,15,-6
15,13,-5
15,11,-3
15,9,-2
15,6,0
15,4,1
15,2,3
11,0,4
7,-3,6
4,-5,7
0,-8,9
-4,-10,10
-7,-13,12
-11,-16,13
-15,-19,15
-18,-22,16
-22,-24,18
-26,-24,20
-29,-23,19
-33,-23,18
-37,-22,17
-40,-21,16
-44,-21,15
-41,-20,14
-38,-20,13
-35,-19,12
-32,-18,11
-29,-17,10
-26,-16,9
-23,-15,9
-20,-14,8
-16,-13,7
-13,-12,6
-10,-11,5
-7,-10,5
-4,-9,5
-1,-9,6
2,-8,6
5,-7,6
7,-6,7
10,-5,7
12,-9,7
15,-14,8
17,-18,8
20,-22,8
22,-27,9
24,-31,9
27,-35,9
29,-40,9
32,-44,10
34,-40,9
37,-37,8
39,-33,7
42,-30,6
44,-27,5
39,-23,4
34,-20,3
29,-16,2
24,-13,2
20,-9,1
15,-6,0
10,-2,-1
5,1,-2
13,5,-3
21,3,-4
29,1,-5
37,-1,-5
46,-2,-6
54,-4,-6
51,-6,-7
48,-8,-7
45,-10,-7
43,-12,-8
40,-13,-8
37,-15,-9
34,-17,-9
32,-19,-9
29,-21,-10
26,-23,-11
23,-24,-13
21,-20,-14
18,-16,-16
15,-12,-17
13,-7,-19
10,-3,-20
6,1,-21
2,5,-23
-2,10,-24
-6,14,-23
-10,18,-22
1,23,-21
13,27,-20
24,31,-18
35,35,-17
46,40,-16
57,44,-15
68,41,-13
63,37,-12
57,34,-10
52,31,-9
46,28,-7
41,24,-5
35,21,-4
30,18,-2
24,15,-1
19,11,1
13,8,2
8,5,4
2,2,5
-3,-2,7
-9,-5,8
-14,-2,10
-20,1,9
-20,3,8
-21,6,7
-22,9,6
-23,12,5
-24,15,4
-24,17,3
-21,20,2
-17,23,2
-13,26,1
-9,29,0
-5,31,-1
-1,34,-2
3,31,-3
7,27,-4
11,23,-5
15,20,-4
19,16,-4
22,12,-4
26,9,-3
30,5,-3
34,1,-2
30,-2,-2
25,-6,-1
21,-10,-1
16,-13,0
12,-17,0
7,-21,5
3,-24,10
-2,-21,15
-6,-17,20
-11,-13,24
-15,-10,29
-20,-6,34
-9,-2,39
2,1,36
12,5,33
23,9,30
33,12,27
44,16,24
42,20,21
39,23,19
37,27,16
34,31,13
32,34,10
29,30,10
27,25,10
24,20,10
22,16,10
20,11,10
17,7,10
15,2,10
12,-2,10
10,-7,10
7,-12,10
5,-16,10
2,-21,10
0,-25,10
-2,-30,10
-5,-34,10
-2,-39,10
0,-36,10
2,-32,11
5,-29,12
7,-26,12
10,-22,13
12,-19,13
15,-16,14
17,-12,15
20,-9,15
22,-5,16
24,-2,16
27,1,17
29,5,18
32,8,18
34,11,19
30,15,20
26,16,19
21,17,18
17,18,18
13,20,17
9,21,16
4,22,16
0,23,15
-4,24,15
-9,17,14
-13,9,13
-17,2,13
-21,-6,12
-26,-14,12
-30,-21,11
-34,-29,10
-29,-36,10
-23,-44,9
-18,-42,9
-12,-40,9
-7,-38,9
-1,-37,8
4,-35,8
10,-33,8
15,-31,7
21,-29,7
26,-27,7
32,-26,6
37,-24,6
43,-22,6
48,-20,5
54,-18,5
50,-16,5
45,-15,5
41,-13,4
37,-10,4
33,-8,4
29,-6,3
24,-4,3
14,-2,3
3,0,2
-8,2,2
-19,5,2
-29,7,2
-31,9,1
-32,11,1
-33,13,1
-35,15,0
-36,17,0
-38,20,0
-39,19,-1
-37,18,-1
-35,17,-1
-33,17,-2
-31,16,-2
-29,15,-2
-21,15,-2
-13,11,-3
-4,8,-3
4,4,-3
13,1,-4
21,-3,-4
29,-6,-4
24,-10,-5
20,-6,-5
15,-2,0
10,2,4
5,5,9
0,9,13
-5,13,17
3,17,22
10,21,26
18,24,31
26,11,35
33,-2,40
41,-16,44
49,-29,49
54,-29,49
54,-24,44
53,-27,41
52,-29,39
51,-31,36
50,-33,33
49,-35,31
48,-37,28
47,-40,26
46,-42,23
45,-44,20
45,-38,18
44,-31,15
43,-25,12
42,-19,10
41,-13,9
40,-6,9
39,0,8
32,6,7
24,13,7
17,19,6
10,25,5
2,31,5
-5,38,4
-12,44,4
-20,39,3
-21,34,2
-23,28,2
-25,23,1
-27,18,1
-28,13,0
-30,8,4
-32,2,7
-33,-3,11
-35,-8,15
-37,-13,18
-39,-18,22
-40,-23,26
-42,-29,29
-44,-34,28
-40,-39,27
-36,-33,26
-31,-27,24
-27,-20,23
-23,-14,22
-19,-8,21
-15,-2,20
1,4,18
17,11,17
32,17,16
48,23,15
63,29,13
56,26,12
49,23,11
42,20,10
34,17,10
27,14,10
20,11,10
12,8,10
5,5,10
-2,2,10
-10,-1,10
-17,-4,10
-24,-7,10
-23,-10,10
-21,-13,10
-20,-16,10
-18,-20,10
-17,-17,10
-15,-14,10
-14,-11,10
-12,-9,10
-11,-6,10
-9,-3,10
-8,0,10
-6,2,10
-5,5,10
-3,8,10
-2,11,10
0,13,10
6,16,10
12,19,10
18,22,10
24,24,10
30,17,10
36,10,10
42,2,10
48,-5,9
54,-12,7
49,-20,6
44,-27,5
39,-34,4
34,-32,2
29,-31,1
24,-29,0
20,-27,-1
15,-25,-2
10,-24,-4
5,-22,-5
0,-20,-6
-5,-18,-7
-10,-16,-9
-15,-15,-10
-20,-14,-9
-24,-13,-9
-17,-13,-8
-9,-12,-7
-1,-12,-7
7,-11,-6
15,-10,-5
22,-10,-5
30,-9,-4
38,-9,-4
46,-8,-3
54,-7,-2
47,-7,-2
41,-6,-1
34,-5,-1
28,-5,0
21,-6,1
15,-7,2
8,-8,3
2,-8,4
-5,-9,5
-11,-10,5
-18,-11,6
-24,-12,7
-22,-13,8
-20,-14,9
-18,-15,10
-16,-11,11
-14,-7,12
-12,-3,13
-9,1,14
-7,5,15
-5,9,13
-3,13,12
-1,17,10
1,21,9
3,25,7
5,29,5
8,29,4
10,29,2
10,28,1
10,28,-1
10,28,-2
10,27,-4
10,27,-5
10,27,-7
10,27,-8
10,26,-10
10,26,-9
10,26,-8
10,25,-7
10,25,-6
4,25,-5
-1,24,-4
-7,20,-3
-12,16,-2
-18,12,-2
-23,8,-1
-29,4,0
-34,0,1
-25,-4,2
-16,-8,3
-7,-12,4
3,-16,5
12,-20,4
21,-24,3
30,-21,2
40,-18,1
49,-15,0
48,-12,-1
46,-9,-2
45,-6,-2
44,-3,-3
43,0,-4
42,4,-5
40,7,-6
39,10,-7
38,12,-8
37,13,-9
35,15,-10
34,17,-7
33,18,-5
32,20,-2
31,22,0
29,24,2
28,25,5
27,27,7
25,29,10
24,31,12
23,32,15
21,34,17
20,34,20
19,34,22
18,34,24
16,34,27
15,34,29
14,34,28
12,32,28
11,29,27
10,27,26
10,24,25
10,22,24
10,20,23
10,17,22
10,15,21
10,12,20
10,10,20
10,7,19
10,5,18
10,2,18
10,0,17
10,-2,16
10,-5,16
10,-3,15
10,-1,15
10,1,14
13,3,13
15,5,13
18,7,12
21,9,12
24,11,11
27,13,10
29,15,10
27,17,10
26,19,11
24,21,12
22,22,12
20,24,13
18,26,13
16,27,14
15,29,15
15,30,15
15,31,16
16,33,16
16,34,17
16,34,18
16,34,18
17,34,19
17,34,20
17,34,18
18,34,16
18,34,15
18,34,13
19,34,12
19,34,10
19,32,9
20,31,7
20,29,6
20,27,4
21,25,3
21,23,1
22,21,0
22,20,-2
22,18,-3
23,16,-5
23,14,-5
24,12,-4
24,10,-4
24,9,-4
20,7,-3
15,5,-3
10,5,-3
5,6,-2
0,7,-2
-5,7,-2
-10,8,-2
-15,9,-1
-20,9,-1
-14,10,-1
-9,10,0
-3,11,0
2,12,1
7,12,1
13,13,2
18,13,2
23,14,3
29,15,4
34,16,4
33,17,5
32,18,5
31,20,6
31,21,7
30,22,7
29,23,8
28,24,9
27,26,9
26,27,10
25,28,10
24,29,10
23,31,10
22,32,10
21,33,10
20,34,10
20,34,10
18,34,10
16,34,10
15,34,10
13,34,10
12,34,10
10,34,10
9,34,11
7,34,12
6,34,12
4,34,13
3,34,14
1,34,14
0,34,15
-2,34,16
-3,34,16
-5,34,17
-4,33,18
-3,32,18
-2,32,19
-1,31,20
0,31,16
1,30,13
2,29,10
2,29,7
3,28,4
4,27,1
5,27,-2
6,26,-5
7,26,-8
8,25,-11
9,24,-14
10,22,-17
7,20,-20
5,18,-23
2,16,-26
0,14,-29
-2,12,-29
-5,9,-29
-7,7,-28
-10,5,-28
-12,3,-28
-15,1,-27
-17,-1,-27
-20,-3,-27
-22,-5,-26
-24,-8,-26
-27,-10,-25
-29,-10,-25
-29,-11,-25
-28,-12,-24
-27,-12,-24
-27,-13,-23
-26,-13,-23
-26,-14,-22
-25,-15,-21
-24,-15,-21
-24,-16,-20
-23,-16,-20
-23,-17,-19
-22,-18,-18
-21,-18,-18
-21,-19,-17
-20,-20,-16
-20,-19,-16
-20,-18,-15
-20,-18,-15
-20,-17,-13
-20,-16,-12
-20,-16,-11
-20,-15,-10
-20,-15,-9
-20,-17,-7
-20,-20,-6
-20,-23,-5
-20,-26,-4
-20,-29,-2
-20,-32,-1
-20,-35,0
-18,-37,1
-16,-40,2
-14,-43,4
-12,-46,5
-10,-49,6
-9,-48,7
-7,-48,7
-5,-47,8
-3,-46,9
-1,-46,10
1,-45,11
2,-45,11
4,-44,12
6,-43,13
8,-43,14
10,-42,15
13,-42,13
15,-41,12
18,-40,11
21,-40,10
23,-39,9
26,-36,7
29,-32,6
32,-29,5
34,-26,4
37,-22,2
40,-19,1
43,-16,0
45,-12,-1
48,-9,-2
51,-5,-4
54,-2,-5
49,1,-4
44,5,-3
39,8,-2
34,11,-1
29,15,0
24,13,1
20,12,2
15,11,2
10,10,3
5,9,4
0,7,5
-5,6,6
-10,5,7
-15,4,8
-20,2,9
-24,1,10
-23,0,10
-22,-1,10
-21,-2,10
-21,-4,10
-20,-5,10
-19,-3,10
-18,-1,10
-17,1,10
-16,2,10
-15,4,10
-16,6,10
-17,8,10
-18,10,10
-20,12,10
-21,13,10
-22,15,10
-23,17,8
-24,19,6
-26,21,4
-27,23,2
-28,24,1
-29,24,-1
-31,24,-3
-32,23,-5
-33,23,-7
-34,23,-9
-30,22,-10
-26,22,-12
-21,22,-14
-17,21,-16
-13,21,-18
-9,21,-20
-4,20,-17
0,20,-15
4,20,-12
9,16,-10
13,12,-7
17,8,-5
21,4,-2
26,1,0
30,-3,2
34,-7,5
32,-11,7
30,-15,10
28,-14,12
26,-13,15
23,-13,17
21,-12,20
19,-12,19
17,-11,18
15,-10,18
13,-10,17
11,-9,16
9,-9,16
6,-8,15
4,-7,15
2,-7,14
0,-6,13
2,-5,13
4,-5,12
6,-5,12
9,-5,11
11,-5,10
13,-5,10
15,-5,9
17,-8,8
19,-10,7
21,-13,6
23,-16,5
26,-19,4
28,-21,3
30,-24,2
32,-27,2
34,-30,1
30,-32,0
26,-35,-1
21,-38,-2
17,-41,-3
13,-43,-4
9,-46,-5
4,-49,-7
0,-46,-9
-4,-43,-10
-9,-41,-12
-13,-38,-14
-17,-35,-16
-21,-32,-18
-26,-30,-20
-30,-27,-21
-34,-24,-23
-32,-21,-25
-31,-19,-27
-29,-16,-29
-27,-13,-31
-25,-10,-32
-23,-8,-34
-21,-5,-27
-20,-4,-20
-18,-4,-12
-16,-3,-5
-14,-2,2
-12,-2,10
-10,-1,10
-9,-1,10
-7,0,10
-5,1,10
-3,1,10
-2,2,10
0,2,10
1,3,10
3,4,10
4,4,10
6,5,10
7,4,10
9,3,10
10,2,10
12,1,10
13,0,10
15,-1,9
16,-2,9
18,-3,9
20,-4,9
18,-5,8
16,-6,8
14,-7,8
12,-8,7
10,-9,7
9,-10,7
7,-10,6
5,-11,6
3,-12,6
1,-12,5
-1,-13,5
-2,-13,5
-4,-14,5
-6,-15,5
-8,-15,6
-10,-16,6
-8,-16,6
-5,-17,7
-3,-18,7
-1,-18,7
1,-19,8
4,-20,8
6,-18,8
8,-16,9
10,-14,9
12,-12,9
15,-10,9
11,-9,10
7,-7,9
3,-5,9
-1,-3,8
-4,-1,7
-8,1,7
-12,2,6
-16,4,5
-20,6,5
-19,8,4
-18,10,4
-18,9,3
-17,8,2
-16,7,2
-16,6,1
-15,5,1
-15,4,0
-14,3,1
-13,2,1
-13,2,2
-12,1,2
-12,0,3
-11,-1,4
-10,-2,4
-10,-3,5
-13,-4,5
-15,-5,6
-18,-5,7
-21,-5,7
-23,-5,8
-26,-5,9
-29,-5,9
-32,-5,10
-34,-5,10
-37,-5,10
-40,-5,10
-43,-5,10
-45,-5,10
-48,-5,10
-51,-5,10
-54,-5,10
-45,-5,10
-36,-5,10
-28,-5,10
-19,-4,10
-10,-4,10
-2,-4,10
7,-3,10
16,-3,10
24,-3,11
24,-2,12
23,-2,13
23,-2,15
22,-2,16
21,-1,17
21,-1,18
20,-1,20
20,0,21
19,0,22
18,-1,23
18,-1,24
17,-2,26
16,-3,27
16,-3,28
15,-4,29
15,-5,27
15,-3,25
15,-2,23
15,0,21
15,1,19
15,3,16
15,4,14
15,6,12
15,7,10
15,9,8
15,10,6
15,12,4
15,13,2
15,15,-1
15,16,-3
15,18,-5
15,20,-2
16,14,0
17,9,2
18,3,5
20,-2,7
21,-8,10
22,-13,12
23,-18,15
24,-24,17
26,-29,20
27,-28,22
28,-27,24
29,-25,27
31,-24,29
32,-23,32
33,-21,34
34,-20,32
37,-19,29
39,-17,27
42,-16,24
44,-15,22
46,-9,20
49,-4,17
51,2,15
54,7,12
56,13,10
59,18,7
52,24,5
